lon,lat,kg_class,bio5,bio14,elevation,presence
126.51960725014249,7.487830049961644,1.0,30.2,121.0,362.14038,0
119.33630265013915,11.054482449963302,2.0,32.1,11.0,18.752712,0
120.63629745013975,17.104458249966115,2.0,27.7,28.0,1161.194,0
124.35294925014148,10.10448624996286,1.0,32.9,52.0,8.130862,0
122.30295745014052,17.004458649966068,1.0,28.3,132.0,905.28485,0
123.9779507501413,10.862816549963213,1.0,33.2,54.0,152.30812,0
121.6112935501402,17.24612434996618,2.0,34.6,33.0,71.56411,0
124.32794935014147,9.646154749962648,1.0,31.4,62.0,319.33713,0
124.43628225014152,6.4211676499611485,1.0,30.9,97.0,705.7174,0
125.24461235014189,12.379477149963918,1.0,31.5,160.0,34.354324,0
120.9446295501399,18.046121149966552,12.0,25.3,113.0,1306.0935,0
119.90296705013941,5.162839349960564,1.0,31.0,113.0,61.967823,0
122.81962205014077,7.796162149961788,1.0,32.1,64.0,43.649513,0
121.32796135014007,14.454468849964883,2.0,32.7,20.0,13.892839,0
120.89462975013987,17.746122349966413,2.0,30.7,36.0,498.46222,0
124.8362806501417,10.92114964996324,1.0,30.8,157.0,222.09279,0
120.57796435013972,13.262806949964329,2.0,33.6,15.0,82.140076,0
125.09461295014182,11.687813249963597,1.0,30.0,180.0,351.96155,0
125.9112763501422,8.171160649961962,1.0,32.2,207.0,17.510145,0
126.09460895014229,8.51282594996212,1.0,32.1,203.0,53.651096,0
123.327953350141,10.59615094996309,1.0,30.4,76.0,662.1322,0
121.8279593501403,16.437794249965805,1.0,32.3,114.0,375.83224,0
121.6029602501402,14.47113544996489,1.0,30.6,56.0,316.8983,0
124.86961385014172,10.262818949962934,1.0,30.8,111.0,309.1838,0
124.51961525014156,10.92114964996324,1.0,32.4,97.0,31.470072,0
123.07795435014089,9.62948814996264,1.0,32.5,59.0,197.12943,0
120.7529636501398,18.154454049966603,2.0,33.6,19.0,55.613888,0
120.56963105013972,15.9961293499656,3.0,35.2,7.0,26.46847,0
122.28629085014052,11.512813949963515,1.0,32.3,76.0,85.26631,0
119.26963625013911,10.821150049963194,2.0,31.7,12.0,66.84412,0
122.54462315014064,10.562817749963074,2.0,32.8,27.0,30.12598,0
120.9696294501399,14.62113484996496,2.0,33.6,10.0,5.3056793,0
121.14462875013999,12.454476849963953,2.0,32.5,20.0,348.70837,0
123.27795355014098,7.721162449961753,1.0,32.1,76.0,265.66174,0
121.06962905013995,17.004458649966068,12.0,22.9,69.0,1796.563,0
125.06961305014181,8.471159449962101,1.0,28.1,158.0,1157.698,0
126.00294265014224,6.996165349961416,1.0,32.2,117.0,25.41094,0
121.68629325014024,16.862792549966002,1.0,34.6,47.0,66.931595,0
125.27794555014191,6.779499549961315,1.0,33.2,93.0,137.92714,0
120.88629645013987,15.046133149965158,2.0,34.2,10.0,7.482793,0
126.18627525014233,7.954494849961861,1.0,29.4,166.0,553.8378,0
121.01962925013993,13.262806949964329,15.0,22.9,44.0,1844.3857,0
121.05296245013994,12.36281054996391,2.0,34.0,10.0,4.66857,0
122.8862884501408,7.77949554996178,1.0,31.7,66.0,137.17058,0
125.36127855014195,8.929490949962315,1.0,32.3,174.0,127.15983,0
120.45296485013967,15.962796149965584,2.0,35.4,9.0,10.647461,0
121.92795895014035,16.246128349965716,1.0,27.5,119.0,1019.91296,0
117.85297525013846,8.804491449962256,2.0,32.3,21.0,11.193412,0
122.33629065014054,16.66279334996591,1.0,32.1,118.0,175.40361,0
122.05295845014041,13.879471149964616,1.0,32.4,60.0,55.970776,0
121.94462555014036,17.146124749966134,1.0,34.4,46.0,72.945885,0
124.52794855014156,6.229501749961059,1.0,29.8,96.0,732.1006,0
117.9446415501385,8.871157849962287,1.0,32.3,20.0,12.278604,0
121.3946277501401,14.012803949964677,2.0,32.3,41.0,192.48604,0
121.86129255014032,17.77945554996643,2.0,31.9,40.0,355.44083,0
123.73628505014119,10.487818049963039,1.0,32.3,47.0,161.88322,0
124.91128035014174,6.112835549961005,1.0,26.4,126.0,1419.1973,0
126.28627485014238,7.054498449961443,1.0,30.4,132.0,438.49863,0
124.4112823501415,11.704479849963604,1.0,31.7,106.0,19.490948,0
122.84462195014078,11.529480549963523,1.0,33.0,70.0,1.9450089,0
121.24462835014003,17.346123949966227,2.0,30.3,49.0,582.9746,0
121.34462795014008,15.212799149965235,1.0,31.1,52.0,301.33704,0
124.46961545014153,6.329501349961106,1.0,29.6,102.0,946.6651,0
121.44462755014013,14.646134749964972,1.0,29.9,47.0,502.6651,0
120.12796615013951,12.112811549963794,2.0,33.5,9.0,57.42943,0
124.1779499501414,6.412834349961145,1.0,29.6,105.0,758.88086,0
123.04462115014087,9.971153449962799,1.0,30.0,64.0,818.23846,0
118.99463735013899,10.229485749962919,2.0,29.8,16.0,470.10266,0
121.95295885014036,7.2128311499615165,2.0,31.3,49.0,71.275604,0
124.03628385014133,12.96280814996419,1.0,32.0,155.0,1.490049,0
120.70296385013978,17.0711250499661,2.0,30.9,25.0,664.4367,0
121.00296265013992,13.246140349964321,12.0,24.1,40.0,1648.3069,0
118.65297205013883,9.621154849962636,3.0,31.2,20.0,211.96841,0
123.60295225014113,10.33781864996297,1.0,33.1,49.0,17.5621,0
125.06127975014181,6.796166149961323,1.0,31.4,92.0,522.03107,0
121.35296125014008,16.821126049965983,1.0,32.4,74.0,464.40375,0
121.86129255014032,17.004458649966068,1.0,34.9,47.0,42.111908,0
124.45294885014152,6.112835549961005,1.0,32.2,90.0,185.76895,0
119.63630145013929,10.537817849963062,2.0,32.1,12.0,67.45138,0
121.05296245013994,18.421119649966727,1.0,28.2,123.0,803.58527,0
120.61963085013974,17.91278834996649,2.0,33.3,12.0,95.73675,0
121.48629405014015,16.721126449965936,1.0,34.7,49.0,95.96256,0
124.1779499501414,12.421143649963938,1.0,32.0,113.0,49.475285,0
126.1279421501423,7.537829849961668,1.0,31.1,103.0,219.58803,0
124.48628205014154,7.787828849961784,1.0,28.4,110.0,1314.1765,0
122.98628805014084,8.121160849961939,1.0,30.7,71.0,483.59464,0
120.5196312501397,17.062791749966095,2.0,32.5,8.0,262.60275,0
119.15297005013906,5.41283834996068,1.0,31.5,118.0,24.125261,0
122.13629145014045,18.38778644996671,2.0,33.1,40.0,8.512473,0
120.93629625013989,16.604460249965882,12.0,22.3,39.0,1932.0494,0
121.21962845014002,15.279465549965266,2.0,30.2,36.0,568.0874,0
125.52794455014202,9.17948994996243,1.0,32.2,160.0,12.179814,0
123.38628645014103,13.904471049964627,1.0,31.8,126.0,100.975914,0
124.71128115014164,10.896149749963229,1.0,31.7,130.0,19.50964,0
122.77795555014075,11.354481249963442,1.0,33.0,70.0,46.951767,0
125.97794275014223,7.979494749961873,1.0,32.2,177.0,42.49081,0
125.71127715014211,7.362830549961586,1.0,32.5,129.0,8.233963,0
121.51129395014016,17.787788849966432,3.0,34.6,13.0,46.95772,0
123.48628605014108,8.354493249962047,1.0,31.5,97.0,366.46533,0
122.6862892501407,14.271136249964798,1.0,32.1,111.0,70.19945,0
122.08629165014042,17.32945734996622,15.0,26.5,129.0,1230.7926,0
120.88629645013987,16.262794949965723,2.0,27.9,17.0,1078.2426,0
121.19462855014001,17.812788749966444,2.0,29.9,58.0,593.23145,0
120.46129815013967,16.23779504996571,2.0,34.3,6.0,109.368805,0
120.71129715013979,16.504460649965836,2.0,26.9,9.0,1215.1478,0
123.28628685014098,12.496143349963972,1.0,32.9,67.0,69.58624,0
125.34461195014194,6.587833649961226,1.0,33.3,95.0,21.916466,0
123.66128535014116,12.629476149964034,1.0,32.7,93.0,49.43071,0
123.41961965014104,8.07949434996192,1.0,33.0,86.0,22.544882,0
124.21128315014141,13.862804549964608,1.0,29.3,171.0,419.11942,0
125.461278150142,5.721170449960823,1.0,31.1,105.0,421.70856,0
123.34461995014101,10.612817549963097,1.0,30.5,75.0,656.2811,0
121.19462855014001,17.679455949966382,2.0,27.0,95.0,1086.3397,0
121.54462715014017,16.896125749966018,2.0,34.7,45.0,83.60706,0
123.21128715014095,10.379485149962989,1.0,31.8,70.0,443.50803,0
117.70297585013839,8.979490749962338,3.0,31.8,22.0,111.449814,0
119.20296985013908,5.187839249960575,1.0,31.5,122.0,16.42584,0
122.97795475014084,9.387822449962528,1.0,31.9,44.0,278.4021,0
120.93629625013989,15.32946534996529,3.0,34.3,7.0,20.230574,0
124.77794755014168,8.329493349962036,1.0,31.8,86.0,625.5114,0
125.50294465014201,7.404497049961606,1.0,31.7,123.0,214.79916,0
120.35296525013962,15.237799049965247,2.0,31.6,6.0,455.04913,0
122.63628945014068,14.054470449964697,1.0,30.6,98.0,372.30054,0
126.40294105014243,7.337830649961575,1.0,25.9,179.0,1361.7094,0
122.07795835014042,18.21278714996663,1.0,31.4,58.0,343.5811,0
120.82796335013984,16.521127249965843,2.0,26.9,13.0,1281.4703,0
125.33627865014194,7.721162449961753,1.0,29.6,145.0,739.8702,0
126.07794235014228,8.07949434996192,1.0,32.2,190.0,31.347712,0
121.29462815014006,12.321144049963891,2.0,33.0,18.0,168.53648,0
121.26962825014004,16.721126449965936,1.0,32.5,64.0,444.4909,0
121.45296085014013,13.812804749964585,2.0,33.0,44.0,5.1549716,0
120.64463075013975,14.0628037499647,3.0,33.9,7.0,4.6300483,0
122.11129155014044,17.69612254996639,1.0,30.4,73.0,501.15726,0
124.1779499501414,13.721138449964542,1.0,29.1,169.0,471.39993,0
124.04461715014133,7.087831649961458,1.0,33.0,99.0,72.46249,0
121.42796095014012,15.187799249965224,1.0,32.4,52.0,39.1189,0
123.81128475014123,9.904487049962768,1.0,32.9,51.0,3.9843376,0
125.41127835014197,5.387838449960668,1.0,31.8,111.0,116.90348,0
122.73628905014073,8.07949434996192,1.0,32.5,60.0,62.418655,0
123.07795435014089,8.004494649961885,1.0,29.7,74.0,740.30316,0
123.7696182501412,8.387826449962063,1.0,32.2,95.0,213.68338,0
123.35295325014101,9.579488349962617,1.0,31.0,65.0,487.6021,0
121.41129435014011,14.571135049964937,1.0,30.9,35.0,334.7394,0
120.76129695013981,18.25445364996665,2.0,31.0,61.0,472.51825,0
121.71962645014025,16.396127749965785,1.0,33.8,101.0,175.14684,0
120.3029654501396,15.812796749965514,2.0,35.3,9.0,7.432329,0
126.53627385014249,7.537829849961668,1.0,31.2,118.0,163.68878,0
121.80295945014029,16.654460049965905,1.0,34.5,67.0,101.935646,0
121.85295925014032,13.387806449964387,1.0,32.0,51.0,114.14572,0
123.80295145014122,13.712805149964538,1.0,29.5,156.0,471.27686,0
120.65296405013976,18.529452549966777,2.0,32.6,24.0,58.653896,0
122.98628805014084,9.279489549962477,1.0,29.9,56.0,802.58984,0
120.5196312501397,13.28780684996434,2.0,33.0,13.0,154.33226,0
124.23628305014142,7.762828949961772,1.0,31.6,105.0,830.57697,0
124.56961505014158,7.88782844996183,1.0,29.0,114.0,1237.2375,0
123.95295085014129,10.637817449963109,1.0,30.8,65.0,526.88446,0
123.41128635014104,12.262810949963864,2.0,33.5,62.0,58.45944,0
117.70297585013839,8.954490849962326,3.0,31.0,23.0,243.85178,0
126.1279421501423,9.087823649962388,1.0,31.0,165.0,201.51555,0
125.31961205014193,7.896161749961834,1.0,30.2,149.0,699.6803,0
120.46963145013967,17.279457549966196,2.0,33.1,5.0,98.11637,0
121.25296165014004,15.387798449965317,1.0,29.8,38.0,607.0225,0
123.48628605014108,10.787816849963178,1.0,33.9,57.0,22.07067,0
124.10295025014136,13.712805149964538,1.0,31.2,160.0,57.18764,0
124.75294765014166,12.10447824996379,1.0,31.3,143.0,125.369125,0
125.34461195014194,8.454492849962094,1.0,30.8,153.0,277.31113,0
126.21127515014234,7.2794975499615475,1.0,25.3,186.0,1507.358,0
125.06127975014181,5.996169349960951,1.0,33.6,68.0,193.98073,0
122.36129055014055,16.90445904996602,1.0,32.8,92.0,68.7427,0
122.26962425014051,10.829483349963198,2.0,30.6,34.0,433.60443,0
119.40296905013918,10.729483749963151,2.0,31.8,13.0,116.112274,0
123.16962065014093,8.496159349962113,1.0,32.4,74.0,64.08325,0
125.50294465014201,8.071161049961916,1.0,30.8,169.0,268.34573,0
120.25296565013957,15.32946534996529,2.0,31.5,5.0,370.7257,0
122.2362910501405,18.454452849966742,1.0,32.2,52.0,154.64369,0
124.73628105014166,12.062811749963771,1.0,31.5,142.0,73.03924,0
122.79462215014075,8.062827749961912,1.0,32.0,64.0,215.66814,0
124.98628005014177,11.137815449963341,1.0,32.0,157.0,16.529339,0
123.9779507501413,12.071145049963775,1.0,32.6,87.0,53.498016,0
119.78630085013936,10.521151249963054,2.0,32.1,11.0,42.22006,0
118.68630525013884,10.012819949962818,3.0,31.3,17.0,126.828545,0
126.18627525014233,9.254489649962466,1.0,31.8,144.0,3.1249568,0
125.81961005014216,9.171156649962427,1.0,28.0,203.0,832.8583,0
124.46128215014153,6.29616814996109,1.0,30.2,98.0,773.3026,0
120.7529636501398,13.17947394996429,2.0,32.3,24.0,269.9842,0
120.60296425013973,16.62112684996589,2.0,28.5,7.0,919.88873,0
121.30296145014006,13.921137649964635,2.0,33.4,32.0,41.898914,0
124.22794975014142,7.987828049961877,1.0,32.5,109.0,802.5267,0
120.60296425013973,16.462794149965816,12.0,26.3,7.0,1371.3671,0
121.03629585013994,15.196132549965228,2.0,34.4,14.0,46.562748,0
123.56128575014111,8.321160049962032,1.0,29.3,94.0,983.46075,0
121.03629585013994,12.646142749964042,2.0,32.7,20.0,264.38318,0
124.97794675014177,8.51282594996212,1.0,30.0,128.0,807.3999,0
124.14461675014138,6.7544996499613035,1.0,32.6,97.0,309.51147,0
124.86128055014171,8.346159949962043,1.0,31.9,86.0,577.42535,0
120.76963025013981,16.55446044996586,2.0,27.9,12.0,1081.5327,0
120.06963305013949,15.446131549965344,2.0,30.9,5.0,545.6195,0
124.24461635014143,10.196152549962903,1.0,32.4,47.0,3.5254714,0
125.86960985014218,9.387822449962528,1.0,31.4,147.0,137.62112,0
124.41961565014151,7.904495049961838,1.0,31.2,104.0,861.3153,0
125.00294665014178,7.987828049961877,1.0,31.3,109.0,651.61804,0
120.01129995013946,15.421131649965332,2.0,34.2,7.0,78.50209,0
122.61128955014067,10.537817849963062,2.0,33.0,31.0,122.49305,0
121.93629225014035,17.99612134996653,2.0,33.9,30.0,65.165,0
124.90294705014173,8.687825249962202,1.0,30.6,111.0,610.6373,0
126.22794175014235,8.321160049962032,1.0,32.0,191.0,65.802574,0
122.99462135014085,9.087823649962388,2.0,32.7,31.0,171.94063,0
125.01961325014179,7.129498149961478,1.0,33.1,99.0,100.940704,0
120.97796275013991,14.704467849964999,2.0,34.0,12.0,8.259704,0
122.58628965014066,7.996161349961881,1.0,31.6,56.0,221.50673,0
124.32794935014147,9.696154549962671,1.0,30.4,72.0,556.0289,0
120.46963145013967,14.637801449964968,2.0,34.1,7.0,102.98278,0
124.79461415014168,8.55449244996214,1.0,32.4,83.0,145.28622,0
122.21962445014049,10.979482749963267,2.0,29.0,42.0,882.2713,0
121.36129455014009,13.979470749964662,2.0,33.2,35.0,72.20629,0
120.54463115013971,6.246168349961067,1.0,31.5,82.0,9.394216,0
124.94461355014175,12.44614354996395,1.0,31.5,136.0,107.18465,0
125.51961125014202,11.312814749963422,1.0,30.6,151.0,168.35265,0
124.70294785014164,11.246148349963391,1.0,32.0,124.0,74.606,0
125.10294625014183,8.387826449962063,15.0,24.8,188.0,1775.7821,0
124.56961505014158,6.2878348499610865,1.0,27.8,108.0,1201.2286,0
120.36963185013963,15.929462949965568,2.0,35.4,10.0,7.956505,0
121.96962545014037,16.679459949965917,1.0,32.7,91.0,230.01242,0
124.3862824501415,12.44614354996395,1.0,31.8,124.0,56.547447,0
124.91128035014174,7.321164049961567,1.0,33.1,104.0,183.55652,0
122.80295545014076,11.537813849963527,1.0,33.2,68.0,2.6631947,0
125.44461155014199,7.821162049961799,1.0,28.3,176.0,930.80133,0
125.54461115014203,8.579492349962152,1.0,31.6,185.0,130.37712,0
125.55294445014204,7.946161549961857,1.0,31.0,169.0,209.72346,0
124.22794975014142,7.596162949961695,1.0,30.9,113.0,794.993,0
125.32794535014193,8.862824549962284,1.0,30.6,168.0,416.0991,0
126.23627505014235,7.4794967499616405,1.0,25.5,184.0,1318.5079,0
123.5529524501411,8.454492849962094,1.0,31.8,98.0,268.4346,0
125.6946105501421,7.8711618499618226,1.0,31.1,189.0,210.1536,0
121.33629465014008,14.037803849964689,2.0,32.8,32.0,97.425255,0
123.7696182501412,7.737829049961761,1.0,32.6,104.0,12.999447,0
125.49461135014201,8.637825449962179,1.0,32.0,180.0,80.837006,0
124.86128055014171,10.562817749963074,1.0,30.0,139.0,379.502,0
122.08629165014042,16.821126049965983,1.0,33.0,85.0,204.55034,0
125.52794455014202,8.421159649962078,1.0,31.4,177.0,167.80945,0
125.54461115014203,6.412834349961145,1.0,32.1,107.0,214.84367,0
121.67795995014023,16.66279334996591,1.0,35.0,53.0,76.15226,0
122.42795695014058,10.862816549963213,1.0,32.6,41.0,151.18379,0
121.15296205013999,16.03779584996562,2.0,29.8,28.0,746.32336,0
120.71129715013979,15.887796449965549,3.0,35.3,6.0,47.120544,0
121.3862944501401,5.954502849960932,1.0,31.1,91.0,75.73233,0
125.63627745014207,10.462818149963027,1.0,30.7,140.0,133.26808,0
120.9696294501399,12.929474949964174,2.0,32.2,29.0,364.08173,0
124.77794755014168,6.07950234996099,1.0,28.1,112.0,1141.9032,0
125.2612789501419,6.346167949961114,1.0,33.1,81.0,233.95273,0
124.86961385014172,6.437834249961156,1.0,33.3,77.0,159.58583,0
123.40295305014104,13.962804149964654,1.0,32.0,131.0,61.27296,0
124.98628005014177,8.346159949962043,1.0,31.6,107.0,455.67007,0
123.5362858501411,8.59615894996216,1.0,31.7,88.0,310.9744,0
121.70295985014025,14.312802749964817,1.0,30.2,62.0,396.3796,0
121.13629545013998,17.412790349966258,11.0,26.4,91.0,1221.6163,0
125.81127675014216,7.62949614996171,1.0,32.5,148.0,32.42453,0
123.86961785014125,10.33781864996297,1.0,32.5,45.0,152.18568,0
122.64462275014068,10.85448324996321,2.0,33.6,52.0,9.5186,0
120.97796275013991,14.821134049965053,2.0,34.4,13.0,16.248884,0
120.22796575013956,15.02946654996515,2.0,34.4,5.0,102.4343,0
121.46962745014014,16.004462649965603,1.0,29.1,68.0,810.23627,0
121.64462675014022,16.846125949965995,2.0,34.6,47.0,72.944046,0
121.55296045014018,14.787800849965038,1.0,28.2,64.0,789.1475,0
125.41961165014197,12.012811949963748,1.0,31.4,162.0,25.184597,0
121.06962905013995,14.054470449964697,3.0,32.3,13.0,24.1913,0
125.16961265014186,11.37114784996345,1.0,31.3,162.0,79.71756,0
121.66962665014023,17.7211224499664,3.0,34.8,14.0,17.318035,0
126.19460855014233,7.487830049961644,1.0,26.0,189.0,1363.1704,0
122.2446243501405,11.52114724996352,1.0,31.8,76.0,120.902306,0
124.94461355014175,6.371167849961125,1.0,33.2,76.0,217.05446,0
125.06127975014181,11.904479049963697,1.0,30.9,173.0,175.58812,0
122.0279585501404,10.654484049963116,2.0,31.4,20.0,286.47986,0
121.92795895014035,16.312794749965747,1.0,28.3,122.0,843.1063,0
125.34461195014194,12.271144249963868,1.0,31.4,161.0,30.44149,0
125.0362798501418,11.84614594996367,1.0,31.1,171.0,138.11214,0
122.93628825014082,9.854487249962744,1.0,30.2,59.0,823.39435,0
123.7696182501412,8.321160049962032,1.0,32.2,100.0,186.35146,0
122.71962245014072,11.22114844996338,1.0,32.6,64.0,141.40637,0
122.85295525014078,10.437818249963016,2.0,33.2,42.0,3.2738106,0
125.24461235014189,12.054478449963767,1.0,31.0,171.0,83.937645,0
124.41961565014151,6.479500749961176,1.0,30.9,94.0,670.8774,0
124.3862824501415,12.337810649963899,1.0,29.7,130.0,455.40677,0
122.27795755014051,11.646146749963577,1.0,32.3,81.0,59.899754,0
123.7612849501412,10.396151749962996,1.0,31.4,53.0,325.22342,0
120.39463175013964,17.54612314996632,2.0,33.2,4.0,4.494689,0
124.94461355014175,11.421147649963473,1.0,31.3,147.0,45.559547,0
120.37796515013963,14.529468549964918,2.0,34.2,5.0,9.675909,0
119.35296925013915,11.22114844996338,2.0,31.1,13.0,200.04738,0
121.31962805014007,12.521143249963984,2.0,31.4,24.0,307.82837,0
126.19460855014233,7.162831349961493,1.0,27.0,170.0,1167.9208,0
121.30296145014006,16.054462449965627,1.0,27.4,46.0,1083.1615,0
124.6029482501416,8.287826849962016,1.0,32.3,83.0,248.7366,0
122.57795635014065,13.946137549964646,1.0,32.5,78.0,36.731537,0
123.43628625014105,8.66282534996219,1.0,32.3,71.0,40.256958,0
124.46128215014153,11.637813449963573,1.0,28.0,132.0,836.1771,0
120.00296665013946,15.762796949965491,2.0,33.2,5.0,263.37,0
120.77796355013982,18.012787949966537,2.0,31.7,28.0,277.996,0
120.43629825013966,17.26279094996619,2.0,33.1,4.0,66.722984,0
124.1779499501414,6.579500349961222,1.0,31.3,96.0,418.00897,0
124.14461675014138,7.721162449961753,1.0,32.0,108.0,597.29956,0
125.18627925014187,6.2878348499610865,1.0,32.3,82.0,394.40002,0
125.23627905014189,11.22114844996338,1.0,29.6,165.0,375.71964,0
124.37794915014149,9.654488049962652,1.0,32.4,56.0,32.90119,0
120.04463315013948,15.604464249965417,2.0,33.4,6.0,145.998,0
120.46963145013967,13.462806149964422,2.0,31.6,14.0,399.9859,0
119.13630345013905,10.246152349962927,2.0,31.1,17.0,231.30716,0
122.96962145014083,7.737829049961761,1.0,32.4,67.0,24.847797,0
123.61961885014114,12.587809649964015,1.0,32.3,87.0,93.232735,0
123.79461815014122,8.33782664996204,1.0,32.4,96.0,168.28238,0
125.59461095014206,11.37114784996345,1.0,31.1,145.0,18.586079,0
122.78628885014075,13.979470749964662,1.0,28.2,110.0,783.2431,0
123.37795315014102,9.721154449962683,1.0,30.4,67.0,615.095,0
118.89463775013894,10.096152949962857,2.0,31.4,16.0,185.77222,0
119.91963365013942,11.84614594996367,2.0,32.8,10.0,24.307585,0
122.75295565014073,14.21280314996477,1.0,31.9,116.0,107.12796,0
118.40297305013871,9.337822649962504,3.0,32.6,19.0,69.49165,0
125.01127995014178,6.712833149961284,1.0,32.0,89.0,372.0091,0
120.85296325013985,14.137803449964736,2.0,31.0,19.0,418.47763,0
123.90295105014127,7.846161949961811,1.0,32.5,116.0,272.5984,0
122.15295805014046,7.67116264996173,2.0,31.7,46.0,6.4696593,0
126.14460875014231,8.046161149961904,1.0,32.1,175.0,48.54666,0
124.87794715014172,8.929490949962315,1.0,29.8,116.0,707.7858,0
123.1196208501409,9.787820849962714,1.0,32.3,61.0,212.82663,0
120.56129775013972,16.754459649965952,2.0,29.8,10.0,723.88226,0
121.96962545014037,13.971137449964658,1.0,32.5,59.0,32.697853,0
122.35295725014055,13.654472049964511,1.0,32.3,50.0,120.929,0
124.37794915014149,9.804487449962721,1.0,30.4,73.0,541.44147,0
125.56961105014204,7.11283154996147,1.0,32.5,109.0,104.48383,0
120.12796615013951,5.229505749960595,1.0,31.3,109.0,34.151363,0
125.41961165014197,11.304481449963419,1.0,30.5,156.0,184.68724,0
124.55294845014157,8.33782664996204,1.0,31.9,83.0,267.35678,0
120.49463135013968,16.329461349965754,2.0,32.5,6.0,294.6226,0
126.3362746501424,8.021161249961892,1.0,31.4,155.0,130.72456,0
121.04462915013994,16.887792449966014,2.0,27.6,81.0,1098.2704,0
121.31129475014006,16.121128849965658,1.0,28.6,48.0,905.70966,0
123.57795235014112,8.104494249961931,1.0,31.9,102.0,328.15485,0
120.35296525013962,15.54613114996539,2.0,34.1,8.0,139.8505,0
124.36128255014148,6.929498949961385,1.0,33.4,99.0,179.22571,0
121.21962845014002,14.14613674996474,2.0,30.9,34.0,369.261,0
125.00294665014178,6.2878348499610865,1.0,32.2,84.0,474.84848,0
121.01129595013992,13.17947394996429,2.0,26.4,41.0,1235.207,0
122.74462235014073,7.88782844996183,1.0,31.7,62.0,117.81656,0
124.70294785014164,6.0295025499609665,1.0,30.2,97.0,674.62006,0
123.14462075014092,8.054494449961908,1.0,30.6,78.0,487.55643,0
123.79461815014122,11.946145549963717,1.0,33.5,76.0,31.255154,0
124.68628125014163,6.871165849961358,1.0,33.7,94.0,11.2139015,0
126.14460875014231,6.737833049961296,1.0,30.0,146.0,509.58804,0
122.43629025014059,7.829495349961803,1.0,32.0,52.0,110.77786,0
124.98628005014177,8.737825049962225,15.0,24.3,188.0,1923.5837,0
120.92796295013989,17.729455749966405,2.0,28.1,69.0,963.57324,0
121.76129295014027,17.88778844996648,3.0,34.3,16.0,43.40939,0
123.06128775014088,13.762804949964561,1.0,33.0,81.0,2.3905783,0
123.336286650141,8.171160649961962,1.0,32.8,89.0,83.63979,0
123.81128475014123,10.454484849963023,1.0,29.1,78.0,858.64575,0
123.04462115014087,9.362822549962516,1.0,30.7,55.0,491.98013,0
121.90295905014034,13.337806649964364,1.0,30.9,52.0,326.89713,0
122.09462495014043,7.046165149961439,1.0,30.2,63.0,411.38214,0
125.34461195014194,6.046169149960974,1.0,32.6,82.0,266.48135,0
121.5946269501402,17.0711250499661,2.0,34.7,39.0,71.471115,0
117.5029766501383,8.70449184996221,2.0,30.6,32.0,334.62018,0
125.96960945014223,7.11283154996147,1.0,31.1,136.0,197.95549,0
125.08627965014182,10.221152449962915,1.0,30.8,143.0,132.03262,0
121.71129315014025,17.754455649966417,3.0,34.7,14.0,15.51846,0
121.51129395014016,17.254457649966184,2.0,33.1,41.0,280.45898,0
120.37796515013963,16.51279394996584,2.0,34.3,6.0,15.701522,0
120.16963265013953,15.171132649965216,2.0,29.5,5.0,910.32416,0
124.90294705014173,11.046149149963298,1.0,32.0,159.0,29.202642,0
122.66128935014069,10.879483149963221,2.0,33.6,53.0,12.039453,0
119.92796695013942,16.112795549965654,2.0,34.7,4.0,36.01554,0
123.46961945014107,13.729471749964546,1.0,32.2,119.0,47.690815,0
120.65296405013976,14.229469749964778,2.0,30.6,13.0,431.69067,0
124.11128355014137,12.81280874996412,1.0,31.6,141.0,101.41122,0
125.16127935014185,10.071153049962845,1.0,31.0,147.0,81.84517,0
119.20296985013908,5.337838649960645,1.0,31.3,120.0,72.42391,0
124.36128255014148,7.046165149961439,1.0,34.0,100.0,4.2984443,0
121.11962885013997,18.25445364996665,1.0,26.9,124.0,1086.7412,0
125.21961245014188,6.229501749961059,1.0,33.8,67.0,90.938,0
118.90297105013894,10.162819349962888,2.0,29.5,16.0,614.4731,0
123.24462035014096,7.737829049961761,1.0,31.6,77.0,323.75494,0
125.78627685014214,9.43782224996255,1.0,29.5,170.0,512.5287,0
121.05296245013994,15.02946654996515,2.0,33.6,18.0,73.98903,0
125.41127835014197,11.662813349963585,1.0,31.0,169.0,72.53385,0
122.8862884501408,11.32948134996343,1.0,32.1,73.0,218.18127,0
121.12796215013998,17.129458149966126,15.0,26.0,79.0,1390.013,0
124.26128295014144,7.812828749961795,1.0,31.3,103.0,701.0,0
120.90296305013987,16.44612754996581,12.0,23.4,26.0,1799.887,0
124.46961545014153,8.054494449961908,1.0,30.7,102.0,864.01434,0
125.16961265014186,12.262810949963864,1.0,31.1,165.0,100.72778,0
120.92796295013989,13.121140849964263,2.0,30.4,33.0,639.0009,0
121.86129255014032,16.562793749965863,1.0,33.5,92.0,184.52304,0
120.05296645013948,12.121144849963798,2.0,33.0,9.0,45.109432,0
122.06962505014042,6.44616754996116,1.0,31.0,79.0,195.03793,0
117.03631185013808,7.912828349961842,1.0,31.5,63.0,74.003654,0
124.6029482501416,11.121148849963333,1.0,32.4,115.0,129.89084,0
125.2612789501419,5.754503649960839,1.0,32.8,82.0,88.05661,0
120.80296345013983,17.837788649966456,2.0,31.5,27.0,361.70755,0
124.01961725014132,6.9628321499614,1.0,30.9,102.0,671.04346,0
